CodigoLoja;Produto;CategoriaProduto;Preco;Frete;DataCompra;Vendedor;LocalCompra;AvaliacaoCompra;TipoPagamento;QuantidadeParcelas;lat;lon
1;Dinossauro Rex;brinquedos;19,31;1,56;2021-06-24;Bruno Rodrigues;PR;5.0;cartao_credito;1;-24.89;-51.55
1;Lava louças;eletrodomesticos;1.951,94;104,82;2021-02-03;Rafael Costa;MT;5.0;cartao_credito;1;-12.64;-55.42
1;Dinossauro Rex;brinquedos;26,97;0,00;2020-03-25;Bianca Santos;RJ;5.0;cupom;1;-22.25;-42.66
1;Bicicleta;esporte e lazer;672,69;36,35;2020-05-19;Mariana Ferreira;SP;3.0;cartao_credito;5;-22.19;-48.79
1;Carrinho controle remoto;brinquedos;111,41;6,22;2021-11-06;Pedro Gomes;MG;4.0;cartao_credito;2;-18.1;-44.38
1;Cama box;moveis;766,15;41,33;2021-02-13;Pedro Gomes;SP;4.0;cartao_credito;2;-22.19;-48.79
1;Kit banquetas;moveis;300,65;13,59;2021-10-22;João Souza;PE;5.0;boleto;1;-8.38;-37.86
1;TV Led UHD 4K;eletronicos;2.295,13;123,10;2021-06-27;Bianca Santos;MG;4.0;cartao_credito;5;-18.1;-44.38
1;Bateria;instrumentos musicais;860,34;43,39;2021-10-01;Isabella Pereira;SP;5.0;boleto;1;-22.19;-48.79
1;Tablet ABXY;eletronicos;2.068,18;110,41;2021-12-11;João Souza;PR;5.0;cartao_credito;5;-24.89;-51.55
1;Secadora de roupas;eletrodomesticos;1.027,00;54,97;2022-12-17;Bianca Santos;SP;5.0;boleto;1;-22.19;-48.79
1;Jogo de copos;utilidades domesticas;34,68;0,00;2022-03-17;Lucas Oliveira;SC;1.0;cartao_credito;1;-27.45;-50.95
1;Boneca bebê;brinquedos;66,34;1,12;2022-11-26;João Souza;DF;5.0;boleto;1;-15.83;-47.86
1;Bateria;instrumentos musicais;666,90;33,09;2021-10-21;Lucas Oliveira;SP;5.0;cartao_credito;3;-22.19;-48.79
1;Corda de pular;esporte e lazer;12,51;0,00;2022-01-19;Thiago Silva;SC;5.0;boleto;1;-27.45;-50.95
1;Blocos de montar;brinquedos;50,35;3,37;2022-04-30;Isabella Pereira;RJ;5.0;cartao_credito;1;-22.25;-42.66
1;Geladeira;eletrodomesticos;2.320,42;123,84;2022-06-04;Rafael Costa;AC;5.0;cartao_credito;3;-8.77;-70.55
1;Tablet ABXY;eletronicos;865,48;52,33;2020-03-20;Pedro Gomes;SP;5.0;boleto;1;-22.19;-48.79
1;Secadora de roupas;eletrodomesticos;1.521,34;81,90;2021-09-13;Isabella Pereira;SP;5.0;cartao_credito;3;-22.19;-48.79
1;Smart TV;eletronicos;1.957,59;104,76;2022-11-09;Bianca Santos;RS;5.0;cartao_credito;1;-30.17;-53.5
1;Smart TV;eletronicos;2.037,66;109,03;2022-03-10;Lucas Oliveira;RJ;1.0;cupom;1;-22.25;-42.66
1;Cama box;moveis;442,12;21,13;2022-08-22;João Souza;SP;5.0;cartao_credito;10;-22.19;-48.79
1;Cômoda;moveis;401,38;27,61;2020-09-08;Isabella Pereira;PR;1.0;cartao_credito;6;-24.89;-51.55
1;TV Led UHD 4K;eletronicos;3.085,99;161,90;2021-04-28;Pedro Gomes;RJ;3.0;cartao_credito;10;-22.25;-42.66
1;Secadora de roupas;eletrodomesticos;985,09;54,11;2020-03-16;Felipe Santos;RJ;4.0;cartao_credito;8;-22.25;-42.66
1;Cama box;moveis;478,32;26,16;2022-03-25;Lucas Oliveira;SP;5.0;cartao_credito;4;-22.19;-48.79
1;Guarda roupas;moveis;698,34;37,47;2023-03-29;Juliana Costa;SP;5.0;boleto;1;-22.19;-48.79
1;Dinossauro Rex;brinquedos;28,07;2,03;2022-11-22;Isabella Pereira;MA;5.0;cartao_credito;5;-5.42;-45.44
1;Cômoda;moveis;423,20;22,82;2022-09-12;Rafael Costa;RJ;1.0;cartao_credito;1;-22.25;-42.66
1;Boneca bebê;brinquedos;50,25;5,84;2020-07-22;Beatriz Moraes;PE;5.0;cartao_credito;7;-8.38;-37.86
1;Secadora de roupas;eletrodomesticos;1.951,95;104,22;2022-01-16;Camila Ribeiro;SP;1.0;cartao_credito;5;-22.19;-48.79
1;Ciência de dados com python;livros;82,17;1,96;2021-12-07;Pedro Gomes;SP;4.0;cartao_credito;1;-22.19;-48.79
1;TV Led UHD 4K;eletronicos;2.217,84;127,19;2021-03-27;Felipe Santos;SP;4.0;cartao_credito;2;-22.19;-48.79
1;Bateria;instrumentos musicais;627,94;31,02;2022-12-21;Camila Ribeiro;SC;5.0;cartao_credito;1;-27.45;-50.95
1;Modelagem preditiva;livros;72,68;4,15;2021-07-23;Bruno Rodrigues;RJ;1.0;cartao_credito;2;-22.25;-42.66
1;Bola de vôlei;esporte e lazer;51,66;0,00;2021-06-20;Rafael Costa;SP;3.0;cupom;1;-22.19;-48.79
1;Boneca bebê;brinquedos;78,17;5,05;2021-10-06;João Souza;RJ;1.0;cartao_credito;10;-22.25;-42.66
1;Tablet ABXY;eletronicos;1.466,34;75,66;2022-07-23;Thiago Silva;SC;5.0;cartao_credito;1;-27.45;-50.95
1;Smartwatch;eletronicos;258,24;11,33;2021-05-21;João Souza;MG;4.0;boleto;1;-18.1;-44.38
1;TV Led UHD 4K;eletronicos;3.646,25;194,44;2023-03-13;Pedro Gomes;GO;3.0;boleto;1;-15.98;-49.86
1;Smartwatch;eletronicos;278,20;12,40;2021-02-25;Bianca Santos;DF;5.0;boleto;1;-15.83;-47.86
1;Poltrona;moveis;374,91;17,55;2021-01-24;Thiago Silva;SP;2.0;cupom;1;-22.19;-48.79
1;Impressora;eletronicos;418,91;19,89;2020-05-29;Beatriz Moraes;RJ;5.0;cartao_credito;8;-22.25;-42.66
1;Jogo de panelas;utilidades domesticas;229,47;9,80;2020-10-03;Isabella Pereira;MG;4.0;cartao_credito;3;-18.1;-44.38
1;Bola de vôlei;esporte e lazer;77,40;7,29;2020-09-06;Bruno Rodrigues;RJ;5.0;boleto;1;-22.25;-42.66
1;Ciência de dados com python;livros;81,58;4,63;2020-08-31;Juliana Costa;SP;5.0;cartao_credito;2;-22.19;-48.79
1;Pandeiro;instrumentos musicais;63,72;3,92;2022-08-07;Bianca Santos;SP;1.0;boleto;1;-22.19;-48.79
1;Copo térmico;esporte e lazer;51,77;3,05;2021-01-03;Mariana Ferreira;SP;4.0;cartao_credito;2;-22.19;-48.79
1;Jogo de tabuleiro;brinquedos;183,79;10,07;2022-06-01;Thiago Silva;SP;3.0;cartao_credito;1;-22.19;-48.79
1;Secadora de roupas;eletrodomesticos;1.967,01;102,32;2022-02-23;Bruno Rodrigues;GO;5.0;cartao_credito;6;-15.98;-49.86
1;Xadrez de madeira;brinquedos;36,42;0,00;2020-02-16;Felipe Santos;SP;5.0;boleto;1;-22.19;-48.79
1;Secadora de roupas;eletrodomesticos;1.635,24;94,63;2021-09-22;Juliana Costa;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Panela de pressão;utilidades domesticas;94,88;2,64;2022-05-10;Bruno Rodrigues;SP;5.0;cupom;1;-22.19;-48.79
1;Copo térmico;esporte e lazer;46,06;3,39;2023-01-30;Bianca Santos;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Poltrona;moveis;371,12;17,35;2021-05-16;Thiago Silva;PR;1.0;boleto;1;-24.89;-51.55
1;Celular ABXY;eletronicos;1.679,47;90,37;2020-10-21;Camila Ribeiro;RS;5.0;cartao_credito;5;-30.17;-53.5
1;Lavadora de roupas;eletrodomesticos;1.929,54;103,63;2020-07-25;Rafael Costa;PR;5.0;boleto;1;-24.89;-51.55
1;Dinossauro Rex;brinquedos;21,49;1,68;2021-09-02;Isabella Pereira;SP;5.0;cartao_credito;2;-22.19;-48.79
1;Poltrona;moveis;326,83;14,99;2020-03-07;Larissa Alves;MG;4.0;cartao_credito;3;-18.1;-44.38
1;Celular ABXY;eletronicos;1.457,30;78,28;2022-09-21;Lucas Oliveira;RJ;5.0;cartao_credito;1;-22.25;-42.66
1;Smartwatch;eletronicos;194,27;11,23;2020-01-29;Bruno Rodrigues;SP;1.0;cartao_credito;3;-22.19;-48.79
1;Pandeiro;instrumentos musicais;126,83;7,64;2020-07-19;Larissa Alves;RJ;3.0;cartao_credito;10;-22.25;-42.66
1;Celular Plus X42;eletronicos;3.169,69;166,36;2020-05-12;Rafael Costa;GO;5.0;boleto;1;-15.98;-49.86
1;Blocos de montar;brinquedos;45,89;2,73;2020-03-08;Thiago Silva;SP;4.0;cartao_credito;2;-22.19;-48.79
1;Lavadora de roupas;eletrodomesticos;1.981,92;103,12;2023-02-02;Juliana Costa;MG;5.0;cartao_credito;4;-18.1;-44.38
1;Smartwatch;eletronicos;160,54;6,13;2021-11-30;Pedro Gomes;SP;5.0;cartao_credito;1;-22.19;-48.79
1;TV Led UHD 4K;eletronicos;3.310,93;173,88;2020-01-15;Beatriz Moraes;SC;5.0;boleto;1;-27.45;-50.95
1;Xadrez de madeira;brinquedos;49,42;0,00;2022-01-26;Mariana Ferreira;SP;5.0;cartao_credito;7;-22.19;-48.79
1;Geladeira;eletrodomesticos;2.829,24;150,94;2020-04-10;Mariana Ferreira;DF;5.0;cartao_credito;8;-15.83;-47.86
1;Dashboards com Power BI;livros;41,97;10,03;2022-11-04;Bianca Santos;SP;5.0;boleto;1;-22.19;-48.79
1;Modelagem preditiva;livros;64,73;7,93;2021-08-23;Isabella Pereira;RJ;5.0;cartao_credito;10;-22.25;-42.66
1;Corda de pular;esporte e lazer;23,94;0,00;2022-05-24;Lucas Oliveira;SP;5.0;cupom;1;-22.19;-48.79
1;Faqueiro;utilidades domesticas;72,62;1,45;2022-07-17;Pedro Gomes;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Kit banquetas;moveis;446,27;31,32;2020-10-04;Juliana Costa;SP;5.0;cupom;1;-22.19;-48.79
1;Bola de vôlei;esporte e lazer;59,44;0,00;2021-04-29;Mariana Ferreira;SP;4.0;cartao_credito;5;-22.19;-48.79
1;Bola de basquete;esporte e lazer;74,95;4,27;2020-08-14;Juliana Costa;SP;5.0;cartao_credito;1;-22.19;-48.79
1;TV Led UHD 4K;eletronicos;3.969,38;211,64;2020-08-23;Isabella Pereira;SP;5.0;boleto;1;-22.19;-48.79
1;Blocos de montar;brinquedos;49,48;0,00;2021-12-13;Felipe Santos;MT;1.0;boleto;1;-12.64;-55.42
1;Carrinho controle remoto;brinquedos;108,37;3,35;2021-12-24;Lucas Oliveira;MG;2.0;cupom;1;-18.1;-44.38
1;Guitarra;instrumentos musicais;890,28;44,99;2022-06-09;Bianca Santos;RJ;1.0;cartao_credito;3;-22.25;-42.66
1;Micro-ondas;eletrodomesticos;626,49;33,89;2020-05-17;Felipe Santos;SP;5.0;cartao_credito;5;-22.19;-48.79
1;Fogão;eletrodomesticos;1.218,13;62,45;2020-12-07;Mariana Ferreira;SP;3.0;cartao_credito;1;-22.19;-48.79
1;Lavadora de roupas;eletrodomesticos;1.771,33;94,85;2020-09-07;Juliana Costa;SP;3.0;cartao_debito;1;-22.19;-48.79
1;Dinossauro Rex;brinquedos;23,50;0,00;2020-09-01;Isabella Pereira;SP;1.0;cartao_credito;1;-22.19;-48.79
1;Lava louças;eletrodomesticos;1.863,13;99,74;2020-06-25;Larissa Alves;MG;5.0;cartao_credito;7;-18.1;-44.38
1;Copo térmico;esporte e lazer;73,73;1,51;2021-03-03;Bianca Santos;RS;4.0;boleto;1;-30.17;-53.5
1;Cubo mágico 8x8;brinquedos;23,67;1,79;2020-08-17;Rafael Costa;PB;1.0;cartao_credito;1;-7.28;-36.72
1;Bateria;instrumentos musicais;906,67;48,81;2022-05-12;Felipe Santos;RJ;5.0;cartao_credito;2;-22.25;-42.66
1;Mesa de centro;moveis;193,17;11,17;2020-06-08;Larissa Alves;ES;2.0;cartao_credito;3;-19.19;-40.34
1;Cubo mágico 8x8;brinquedos;28,42;0,00;2021-10-09;Isabella Pereira;RJ;4.0;boleto;1;-22.25;-42.66
1;Carrinho controle remoto;brinquedos;89,21;2,33;2022-05-09;Bruno Rodrigues;SP;5.0;cartao_credito;3;-22.19;-48.79
1;Micro-ondas;eletrodomesticos;552,75;27,02;2021-04-11;Bianca Santos;SP;3.0;boleto;1;-22.19;-48.79
1;Ciência de dados com python;livros;76,68;4,61;2022-11-21;Isabella Pereira;GO;5.0;cartao_credito;8;-15.98;-49.86
1;Dashboards com Power BI;livros;51,18;3,41;2021-04-09;Thiago Silva;BA;1.0;cartao_credito;3;-13.29;-41.71
1;Lavadora de roupas;eletrodomesticos;1.791,00;95,65;2021-01-27;Isabella Pereira;SP;4.0;boleto;1;-22.19;-48.79
1;Jogo de copos;utilidades domesticas;53,79;3,15;2020-01-23;Felipe Santos;CE;1.0;cartao_credito;3;-5.2;-39.53
1;Micro-ondas;eletrodomesticos;602,41;35,24;2021-03-13;Bianca Santos;CE;5.0;cupom;1;-5.2;-39.53
1;Bateria;instrumentos musicais;950,30;51,13;2020-02-28;Mariana Ferreira;PE;5.0;cartao_credito;10;-8.38;-37.86
1;Assistente virtual;eletronicos;386,78;18,18;2022-09-17;Larissa Alves;GO;5.0;cartao_credito;1;-15.98;-49.86
1;Micro-ondas;eletrodomesticos;625,11;33,57;2020-06-06;Mariana Ferreira;SC;5.0;cartao_credito;3;-27.45;-50.95
1;Jogo de tabuleiro;brinquedos;239,97;10,36;2021-08-05;Isabella Pereira;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Secadora de roupas;eletrodomesticos;1.327,18;70,96;2020-09-08;Rafael Costa;RS;5.0;cartao_credito;3;-30.17;-53.5
1;Assistente virtual;eletronicos;270,73;12,00;2021-12-18;Thiago Silva;SP;1.0;cartao_credito;4;-22.19;-48.79
1;Iniciando em programação;livros;60,27;3,49;2021-11-01;Juliana Costa;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Xadrez de madeira;brinquedos;45,04;2,69;2021-08-22;Juliana Costa;SP;1.0;cartao_credito;1;-22.19;-48.79
1;Cômoda;moveis;338,37;25,82;2021-07-09;Felipe Santos;SP;5.0;cartao_credito;6;-22.19;-48.79
1;Panela de pressão;utilidades domesticas;77,30;10,50;2021-12-02;Thiago Silva;MG;4.0;cartao_credito;1;-18.1;-44.38
1;Corda de pular;esporte e lazer;24,35;0,00;2020-09-21;Isabella Pereira;RS;4.0;cartao_credito;3;-30.17;-53.5
1;Xadrez de madeira;brinquedos;48,06;3,96;2020-08-30;Isabella Pereira;SP;5.0;cartao_credito;4;-22.19;-48.79
1;Kit banquetas;moveis;323,96;14,83;2021-03-23;Isabella Pereira;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Panela de pressão;utilidades domesticas;99,54;11,54;2022-05-09;Felipe Santos;SP;4.0;cartao_credito;1;-22.19;-48.79
1;Bateria;instrumentos musicais;1.398,25;72,04;2022-12-31;Juliana Costa;RJ;4.0;cartao_credito;1;-22.25;-42.66
1;Faqueiro;utilidades domesticas;62,87;0,00;2023-02-03;Felipe Santos;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Kit banquetas;moveis;404,84;21,84;2021-03-24;Beatriz Moraes;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Smart TV;eletronicos;2.215,84;118,67;2022-02-13;Larissa Alves;SP;5.0;cartao_credito;2;-22.19;-48.79
1;Faqueiro;utilidades domesticas;59,19;3,68;2020-12-15;Camila Ribeiro;SP;5.0;boleto;1;-22.19;-48.79
1;Celular Plus X42;eletronicos;2.522,05;134,57;2023-03-26;Rafael Costa;RS;5.0;boleto;1;-30.17;-53.5
1;Micro-ondas;eletrodomesticos;891,30;45,04;2021-08-02;Juliana Costa;RJ;4.0;cartao_credito;3;-22.25;-42.66
1;Guarda roupas;moveis;633,86;34,28;2022-01-14;João Souza;SC;5.0;cartao_credito;1;-27.45;-50.95
1;Celular Plus X42;eletronicos;2.204,56;118,27;2021-06-03;Thiago Silva;RJ;4.0;cartao_credito;4;-22.25;-42.66
1;Jogo de tabuleiro;brinquedos;175,36;6,92;2021-06-20;Bianca Santos;SP;5.0;cartao_credito;8;-22.19;-48.79
1;Lava louças;eletrodomesticos;1.956,19;105,05;2020-08-25;Larissa Alves;RJ;5.0;boleto;1;-22.25;-42.66
1;Guitarra;instrumentos musicais;985,32;53,00;2021-02-02;Isabella Pereira;PA;5.0;boleto;1;-3.79;-52.48
1;Violão;instrumentos musicais;390,22;21,06;2020-04-06;Lucas Oliveira;MG;5.0;cartao_credito;1;-18.1;-44.38
1;Smart TV;eletronicos;1.922,67;102,91;2022-11-10;Bruno Rodrigues;SC;5.0;boleto;1;-27.45;-50.95
1;Fone de ouvido;eletronicos;147,83;8,56;2020-07-24;Bianca Santos;RS;5.0;cartao_credito;1;-30.17;-53.5
1;Secadora de roupas;eletrodomesticos;1.350,78;73,32;2023-02-05;Larissa Alves;PR;1.0;cartao_credito;6;-24.89;-51.55
1;Bola de basquete;esporte e lazer;43,21;2,59;2022-02-13;Mariana Ferreira;MT;5.0;cartao_credito;6;-12.64;-55.42
1;Pandeiro;instrumentos musicais;121,50;4,05;2022-06-09;Thiago Silva;MG;5.0;boleto;1;-18.1;-44.38
1;Cadeira de escritório;moveis;620,50;33,98;2020-06-03;Camila Ribeiro;SE;4.0;cartao_credito;1;-10.57;-37.45
1;Cubo mágico 8x8;brinquedos;19,82;0,00;2021-10-02;Isabella Pereira;RJ;5.0;cartao_credito;3;-22.25;-42.66
1;Micro-ondas;eletrodomesticos;645,33;31,95;2021-04-18;Lucas Oliveira;SP;5.0;cupom;1;-22.19;-48.79
1;Lava louças;eletrodomesticos;1.574,62;84,13;2020-02-02;Thiago Silva;SP;1.0;cartao_credito;3;-22.19;-48.79
1;Fone de ouvido;eletronicos;154,18;8,74;2020-12-31;Lucas Oliveira;SP;1.0;cupom;1;-22.19;-48.79
1;Fogão;eletrodomesticos;552,53;30,31;2020-11-27;Larissa Alves;RJ;1.0;cartao_credito;4;-22.25;-42.66
1;Headset;eletronicos;285,85;24,80;2020-02-21;Beatriz Moraes;PR;3.0;cupom;1;-24.89;-51.55
1;Bicicleta;esporte e lazer;788,88;39,59;2022-01-17;Isabella Pereira;PA;5.0;cartao_credito;12;-3.79;-52.48
1;Cômoda;moveis;329,44;15,13;2022-04-22;Camila Ribeiro;MG;5.0;cartao_credito;2;-18.1;-44.38
1;Secadora de roupas;eletrodomesticos;915,31;49,63;2021-09-03;Camila Ribeiro;SC;1.0;cartao_credito;1;-27.45;-50.95
1;Mesa de jantar;moveis;419,04;22,60;2022-09-24;Camila Ribeiro;SP;5.0;cartao_credito;3;-22.19;-48.79
1;Copo térmico;esporte e lazer;84,45;2,08;2022-03-29;Beatriz Moraes;RS;4.0;cartao_credito;2;-30.17;-53.5
1;Lava louças;eletrodomesticos;1.570,84;81,23;2021-05-14;Larissa Alves;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Headset;eletronicos;340,75;18,43;2021-09-29;Thiago Silva;SP;5.0;cartao_credito;2;-22.19;-48.79
1;Ciência de dados com python;livros;72,73;1,46;2023-03-02;Rafael Costa;PR;5.0;cartao_credito;2;-24.89;-51.55
1;Copo térmico;esporte e lazer;64,19;13,92;2020-12-26;Bianca Santos;SP;5.0;boleto;1;-22.19;-48.79
1;Poltrona;moveis;386,87;21,13;2022-08-22;Thiago Silva;PE;5.0;cupom;1;-8.38;-37.86
1;Cômoda;moveis;395,17;21,57;2020-09-20;Bruno Rodrigues;MG;5.0;cartao_credito;7;-18.1;-44.38
1;Fogão;eletrodomesticos;1.252,68;66,98;2021-05-27;Camila Ribeiro;RJ;5.0;cartao_credito;2;-22.25;-42.66
1;Mochila;esporte e lazer;143,46;8,53;2022-06-19;João Souza;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Sofá retrátil;moveis;812,91;54,93;2020-05-16;Felipe Santos;PR;4.0;cupom;1;-24.89;-51.55
1;Boneca bebê;brinquedos;62,48;3,86;2022-08-20;Bianca Santos;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Bola de vôlei;esporte e lazer;59,44;3,45;2022-12-15;Bianca Santos;SP;5.0;cartao_credito;2;-22.19;-48.79
1;Fogão;eletrodomesticos;897,94;45,40;2023-01-29;Juliana Costa;MT;5.0;cartao_credito;5;-12.64;-55.42
1;Fogão;eletrodomesticos;502,22;27,03;2021-06-22;Beatriz Moraes;MG;5.0;cartao_credito;6;-18.1;-44.38
1;Iniciando em programação;livros;86,90;11,01;2022-02-11;Bruno Rodrigues;BA;5.0;cartao_credito;4;-13.29;-41.71
1;Smart TV;eletronicos;1.750,87;90,81;2022-07-20;Pedro Gomes;SP;5.0;cartao_credito;2;-22.19;-48.79
1;Smartwatch;eletronicos;213,47;12,05;2021-07-08;Lucas Oliveira;SP;5.0;boleto;1;-22.19;-48.79
1;Smartwatch;eletronicos;271,12;15,38;2021-03-18;Lucas Oliveira;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Boneca bebê;brinquedos;74,04;4,83;2022-12-20;Camila Ribeiro;SP;5.0;boleto;1;-22.19;-48.79
1;Guitarra;instrumentos musicais;1.058,56;53,95;2020-01-11;João Souza;RJ;5.0;cartao_credito;5;-22.25;-42.66
1;Lava louças;eletrodomesticos;1.428,65;76,60;2022-05-22;Lucas Oliveira;SP;4.0;cartao_credito;1;-22.19;-48.79
1;Bola de vôlei;esporte e lazer;63,39;3,91;2020-01-06;Thiago Silva;RJ;5.0;cartao_credito;3;-22.25;-42.66
1;Tablet ABXY;eletronicos;1.049,89;53,49;2021-06-28;Beatriz Moraes;RS;4.0;cartao_credito;1;-30.17;-53.5
1;Bateria;instrumentos musicais;897,97;45,40;2020-09-05;Isabella Pereira;PR;3.0;boleto;1;-24.89;-51.55
1;Bicicleta;esporte e lazer;373,20;23,04;2021-06-19;Bianca Santos;MG;4.0;cartao_credito;1;-18.1;-44.38
1;Pandeiro;instrumentos musicais;84,88;4,80;2022-04-23;Juliana Costa;GO;5.0;cartao_credito;1;-15.98;-49.86
1;Lavadora de roupas;eletrodomesticos;1.775,24;94,81;2022-08-12;Larissa Alves;RJ;4.0;cartao_credito;1;-22.25;-42.66
1;Carrinho controle remoto;brinquedos;113,83;6,59;2021-12-14;Beatriz Moraes;SP;5.0;boleto;1;-22.19;-48.79
1;TV Led UHD 4K;eletronicos;2.589,57;141,05;2020-07-17;Pedro Gomes;BA;5.0;cartao_credito;3;-13.29;-41.71
1;Guitarra;instrumentos musicais;1.164,74;59,60;2020-05-07;Larissa Alves;SP;2.0;boleto;1;-22.19;-48.79
1;Cômoda;moveis;364,14;19,92;2022-02-22;Bianca Santos;MG;3.0;cartao_credito;10;-18.1;-44.38
1;Modelagem preditiva;livros;83,01;2,00;2021-05-07;João Souza;SP;1.0;cartao_credito;3;-22.19;-48.79
1;Mesa de jantar;moveis;297,63;13,43;2020-01-10;Mariana Ferreira;SP;5.0;boleto;1;-22.19;-48.79
1;TV Led UHD 4K;eletronicos;3.852,45;202,72;2020-07-14;Pedro Gomes;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Smartwatch;eletronicos;221,63;12,08;2022-03-09;Larissa Alves;SP;5.0;cartao_credito;6;-22.19;-48.79
1;Panela de pressão;utilidades domesticas;119,86;3,97;2021-10-12;Juliana Costa;SC;1.0;cartao_credito;3;-27.45;-50.95
1;Ciência de dados com python;livros;57,72;0,00;2021-09-14;Rafael Costa;GO;5.0;cartao_credito;3;-15.98;-49.86
1;Carrinho controle remoto;brinquedos;109,63;6,13;2021-06-24;Camila Ribeiro;MG;4.0;cartao_credito;2;-18.1;-44.38
1;Impressora;eletronicos;474,86;25,82;2020-05-09;Mariana Ferreira;PA;4.0;cartao_credito;8;-3.79;-52.48
1;TV Led UHD 4K;eletronicos;3.746,15;197,06;2022-05-07;Larissa Alves;PR;5.0;boleto;1;-24.89;-51.55
1;Assistente virtual;eletronicos;288,45;16,25;2021-09-01;Camila Ribeiro;RS;3.0;cartao_credito;8;-30.17;-53.5
1;Dashboards com Power BI;livros;49,08;2,90;2022-07-23;Rafael Costa;SP;4.0;cartao_credito;3;-22.19;-48.79
1;Celular Plus X42;eletronicos;2.236,47;119,62;2021-10-27;Juliana Costa;SP;1.0;cartao_debito;1;-22.19;-48.79
1;Cama king;moveis;1.137,73;58,17;2021-01-27;Beatriz Moraes;PR;5.0;boleto;1;-24.89;-51.55
1;Jogo de panelas;utilidades domesticas;173,37;9,51;2023-03-20;Isabella Pereira;SP;3.0;cartao_credito;4;-22.19;-48.79
1;Cama king;moveis;873,13;44,08;2022-09-22;Rafael Costa;SP;5.0;cartao_credito;2;-22.19;-48.79
1;Micro-ondas;eletrodomesticos;741,34;39,76;2020-11-26;João Souza;SP;5.0;boleto;1;-22.19;-48.79
1;Smart TV;eletronicos;2.130,47;113,97;2020-12-19;Mariana Ferreira;SP;5.0;boleto;1;-22.19;-48.79
1;Iniciando em programação;livros;70,62;4,29;2022-12-06;Larissa Alves;SP;5.0;cartao_credito;10;-22.19;-48.79
1;Geladeira;eletrodomesticos;2.147,46;114,88;2020-07-14;Juliana Costa;GO;5.0;cartao_credito;4;-15.98;-49.86
1;TV Led UHD 4K;eletronicos;3.655,00;194,90;2021-09-01;Felipe Santos;SP;5.0;cartao_credito;8;-22.19;-48.79
1;Carrinho controle remoto;brinquedos;99,55;5,99;2020-03-02;Juliana Costa;SP;4.0;cartao_credito;2;-22.19;-48.79
1;Mochila;esporte e lazer;143,90;7,95;2022-12-29;Lucas Oliveira;RJ;5.0;cartao_credito;1;-22.25;-42.66
1;Dashboards com Power BI;livros;50,27;2,96;2021-01-17;Lucas Oliveira;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Jogo de panelas;utilidades domesticas;219,42;12,21;2021-04-23;Rafael Costa;CE;1.0;boleto;1;-5.2;-39.53
1;Jogo de tabuleiro;brinquedos;229,86;9,82;2020-03-25;Beatriz Moraes;SP;4.0;cartao_credito;1;-22.19;-48.79
1;Ciência de dados com python;livros;85,14;2,12;2022-11-19;Isabella Pereira;SC;3.0;cartao_credito;8;-27.45;-50.95
1;Smartwatch;eletronicos;291,94;18,71;2021-03-10;Lucas Oliveira;SP;5.0;cartao_credito;6;-22.19;-48.79
1;Ciência de dados com python;livros;88,05;12,49;2023-03-04;João Souza;SP;3.0;cartao_credito;10;-22.19;-48.79
1;Sofá retrátil;moveis;813,21;49,68;2020-11-15;Beatriz Moraes;MS;3.0;boleto;1;-20.51;-54.54
1;Lava louças;eletrodomesticos;1.414,54;72,90;2021-12-27;Felipe Santos;RS;5.0;cartao_credito;5;-30.17;-53.5
1;Bateria;instrumentos musicais;740,23;39,70;2020-02-02;Larissa Alves;SP;5.0;boleto;1;-22.19;-48.79
1;Secadora de roupas;eletrodomesticos;1.846,51;99,26;2021-09-29;Isabella Pereira;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Sofá retrátil;moveis;915,43;49,03;2020-09-01;Felipe Santos;SP;5.0;cartao_credito;1;-22.19;-48.79
1;Cama king;moveis;894,48;45,21;2022-03-25;Bruno Rodrigues;RO;5.0;boleto;1;-10.83;-63.34
1;Faqueiro;utilidades domesticas;64,86;3,98;2022-02-11;Beatriz Moraes;BA;5.0;boleto;1;-13.29;-41.71
1;Secadora de roupas;eletrodomesticos;1.284,36;68,67;2020-01-27;João Souza;SP;5.0;cartao_credito;2;-22.19;-48.79
1;Copo térmico;esporte e lazer;73,27;1,49;2021-05-15;Larissa Alves;RS;5.0;cartao_credito;2;-30.17;-53.5
1;Cadeira de escritório;moveis;643,88;34,57;2022-05-27;Thiago Silva;RS;1.0;cupom;1;-30.17;-53.5
1;Jogo de tabuleiro;brinquedos;344,57;19,75;2020-10-13;Camila Ribeiro;SP;5.0;boleto;1;-22.19;-48.79
